year	score	code	name	req	row
2023	450	F05403	北京城市学院第03组	不限	F05403 | 北京城市学院第03组 | 不限 | 450 | 171 | 104 | 92 | 45 | 83 | 59 | 1
2023	450	C23803	武汉生物工程学院第03组	不限	C23803 | 武汉生物工程学院第03组 | 不限 | 450 | 170 | 95 | 101 | 24 | 85 | 70 | 13
2023	450	K52102	西安外事学院第02组	不限	K52102 | 西安外事学院第02组 | 不限 | 450 | 163 | 】101 | 92 | 55 | 73 | 57 | 26
2023	451	C23702	湖北师范大学文理学院第02组	不限	C23702 | 湖北师范大学文理学院第02组 | 不限 | 451 | 190 | 103 | 38 | 72 | 87 | 64 | 24
2023	451	K52701	高西安交通工程学院第01组	不限	K52701 | 高西安交通工程学院第01组 | 不限 | 451 | 189 | 95 | 83 | 34 | 74 | 71 | 6
2023	452	C23302	湖北工业大学工程技术学院第02组	不限	C23302 | 湖北工业大学工程技术学院第02组 | 不限 | 452 | 182 | 96 | 79 | 44 | 82 | 65 | 5
2023	453	K52202	西安翻译学院第02组	招不限	K52202 | 西安翻译学院第02组 | 招不限 | 453 | 170 | 114 | 109 | 53 | 64 | 57 | 17
2023	454	C23003	【湖北工程学院新技术学院第03组	化	C23003 | 【湖北工程学院新技术学院第03组 | 化 | 454 | 191 | 112 | 85 | 33 | 76 | 69 | 39
2023	454	F05404	北京城市学院第04组	化	F05404 | 北京城市学院第04组 | 化 | 454 | 168 | 102 | 101 | 53 | 67 | 65 | 19
2023	454	C20805	学武汉学院第05组	不限	C20805 | 学武汉学院第05组 | 不限 | 454 | 190 | 110 | 75 | 24 | 83 | 82 | 40
2023	457	F26003	北京中医药大学东方学院第03组	不限	F26003 | 北京中医药大学东方学院第03组 | 不限 | 457 | 160 | 95 | 85 | 55 | 89 | 68 | 17
2023	457	K54102	微西安科技大学高新学院第02组	不限	K54102 | 微西安科技大学高新学院第02组 | 不限 | 457 | 186 | 106 | 64 | 58 | 84 | 65 | 9
2023	457	C22504	武汉工程大学邮电与信息工程学院第04组	化或生	C22504 | 武汉工程大学邮电与信息工程学院第04组 | 化或生 | 457 | 163 | 】84 | 95 | 56 | 75 | 68 | 1
2023	458	C23105	众湖北经济学院法商学院第05组	不限	C23105 | 众湖北经济学院法商学院第05组 | 不限 | 458 | 163 | 97 | 109 | 42 | 85 | 59 | 8
2023	458	C23210	微湖北恩施学院第10组	化或生	C23210 | 微湖北恩施学院第10组 | 化或生 | 458 | 179 | 104 | 102 | 43 | 70 | 64 | 3
2023	459	K21801	四川工业科技学院第01组	不限	K21801 | 四川工业科技学院第01组 | 不限 | 459 | 198 | 99 | 61 | 70 | 67 | 63 | 13
2023	459	F26004	微北京中医药大学东方学院第04组	化	F26004 | 微北京中医药大学东方学院第04组 | 化 | 459 | 173 | 95 | 82 | 59 | 82 | 63 | 1
2023	460	K53001	北西安建筑科技大学华清学院第01组	不限	K53001 | 北西安建筑科技大学华清学院第01组 | 不限 | 460 | 174 | 105 | 86 | 39 | 87 | 64 | 20
2023	460	K17501	四川旅游学院第01组	化	K17501 | 四川旅游学院第01组 | 化 | 460 | 168 | 100 | 96 | 39 | 83 | 74 | 16
2023	460	C20102	武汉东湖学院第02组	不限	C20102 | 武汉东湖学院第02组 | 不限 | 460 | 181 | 会109 | 94 | B40 | 75 | 70 | 3
2023	462	F05702	北京工商大学嘉华学院第02组	不限	F05702 | 北京工商大学嘉华学院第02组 | 不限 | 462 | 170 | 107 | 107 | 23 | 85 | 77 | 2
2023	462	F14402	北京科技大学天津学院第02组	不限	F14402 | 北京科技大学天津学院第02组 | 不限 | 462 | 182 | 109 | 89 | 54 | 71 | 66 | 17
2023	463	C22706	学湖北医药学院药护学院第06组	化或生	C22706 | 学湖北医药学院药护学院第06组 | 化或生 | 463 | 166 | 91 | 101 | 54 | 74 | 68 | 8
2023	463	K51905	西安培华学院第05组	不限	K51905 | 西安培华学院第05组 | 不限 | 463 | 185 | 会114 | 98 | B41 | 78 | 61 | 19
2023	464	K21602	四川工商学院第02组	不限	K21602 | 四川工商学院第02组 | 不限 | 464 | 171 | 110 | 98 | 34 | 86 | 75 | 29
2023	464	K51906	西安培华学院第06组	化或生	K51906 | 西安培华学院第06组 | 化或生 | 464 | 员176 | 93 | 90 | H47 | 76 | 75 | 7
2023	465	K22102	四川大学锦江学院第02组	不限	K22102 | 四川大学锦江学院第02组 | 不限 | 465 | 180 | 106 | 113 | 35 | S70 | 67 | 17
2023	466	K20903	成都东软学院第03组	化	K20903 | 成都东软学院第03组 | 化 | 466 | 192 | 106 | 62 | 60 | 78 | 74 | 16
2023	468	K21202	成都理工大学工程技术学院第02组	不限	K21202 | 成都理工大学工程技术学院第02组 | 不限 | 468 | 169 | 90 | 81 | 61 | 80 | 77 | 4
2023	468	K21903	成都锦城学院第03组	不限	K21903 | 成都锦城学院第03组 | 不限 | 468 | 162 | 90 | 109 | 36 | 88 | 73 | 28
2023	468	C20806	武汉学院第06组	北不限	C20806 | 武汉学院第06组 | 北不限 | 468 | 189 | 97 | 74 | 60 | 74 | 71 | 43
2023	469	K54001	西安理工大学高科学院第01组	不限	K54001 | 西安理工大学高科学院第01组 | 不限 | 469 | 189 | 99 | 86 | 32 | 87 | 75 | 20
2023	470	K22103	四川大学锦江学院第03组	不限	K22103 | 四川大学锦江学院第03组 | 不限 | 470 | 174 | 会93 | 96 | B53 | 79 | 68 | 3
2023	470	K20902	成都东软学院第02组	不限	K20902 | 成都东软学院第02组 | 不限 | 470 | 175 | 90 | 118 | 50 | 68 | 59 | 8
2023	470	C12709	湖北工程学院第09组	生化	C12709 | 湖北工程学院第09组 | 生化 | 470 | 办177 | 91 | 72 | 57 | 86 | 78 | 9 | 地方专项计划
2023	471	F26005	北京中医药大学东方学院第05组	化或生	F26005 | 北京中医药大学东方学院第05组 | 化或生 | 471 | 173 | 98 | 102 | 38 | 81 | 77 | 7
2023	471	K21102	电子科技大学成都学院第02组	不限	K21102 | 电子科技大学成都学院第02组 | 不限 | 471 | 206 | 110 | 76 | 28 | 87 | 74 | 8
2023	472	C13811	湖北理工学院第11组	不限	C13811 | 湖北理工学院第11组 | 不限 | 472 | 190 | 102 | 99 | 49 | 67 | 67 | 23
2023	473	C11606	【湖北科技学院第06组	不限	C11606 | 【湖北科技学院第06组 | 不限 | 473 | 184 | 105 | 85 | 58 | 79 | 67 | 7
2023	474	K21904	成都锦城学院第04组	不限	K21904 | 成都锦城学院第04组 | 不限 | 474 | 191 | 102 | 86 | 51 | 室77 | 69 | 】30
2023	475	C11502	湖北医药学院第02组	北化	C11502 | 湖北医药学院第02组 | 北化 | 475 | 181 | 99 | 63 | 65 | 83 | 83 | 9 | 地方专项计划
2023	475	C12705	湖北工程学院第05组	不限	C12705 | 湖北工程学院第05组 | 不限 | 475 | 员199 | 109 | 93 | H42 | 72 | 69 | 2
2023	476	K21702	四川外国语大学成都学院第02组	不限	K21702 | 四川外国语大学成都学院第02组 | 不限 | 476 | 185 | 102 | 98 | 51 | 71 | 71 | 9
2023	476	K16704	等湖四川文理学院第04组	化	K16704 | 等湖四川文理学院第04组 | 化 | 476 | 178 | 91 | 65 | 85 | 81 | 67 | 26
2023	476	K47208	等湖陕西理工大学第08组	化	K47208 | 等湖陕西理工大学第08组 | 化 | 476 | 192 | 101 | 88 | 59 | 72 | 65 | 1
2023	478	H84804	北京理工大学珠海学院第04组	招不限	H84804 | 北京理工大学珠海学院第04组 | 招不限 | 478 | 181 | 99 | 69 | 69 | 81 | 78 | 12
2023	478	C12905	湖公湖北民族大学第05组	不限	C12905 | 湖公湖北民族大学第05组 | 不限 | 478 | 167 | 91 | 111 | 52 | 69 | 69 | 1 | 少数民族预科班
2023	478	C13806	湖公湖北理工学院第06组	不限	C13806 | 湖公湖北理工学院第06组 | 不限 | 478 | 209 | 116 | 100 | 36 | 74 | 59 | 6
2023	478	C13106	湖北汽车工业学院第06组	不限	C13106 | 湖北汽车工业学院第06组 | 不限 | 478 | 204 | 104 | 85 | 56 | 75 | 58 | 3
2023	478	C13107	湖北汽车工业学院第07组	不限	C13107 | 湖北汽车工业学院第07组 | 不限 | 478 | 191 | 108 | 74 | 60 | 87 | 66 | 9 | 地方专项计划
2023	479	C12708	湖北工程学院第08组	化	C12708 | 湖北工程学院第08组 | 化 | 479 | 179 | 】95 | 95 | 50 | 78 | 67 | 23
2023	479	A20723	等湖北方民族大学第23组	政或地	A20723 | 等湖北方民族大学第23组 | 政或地 | 479 | 175 | 108 | 119 | 28 | 84 | 73 | 5
2023	480	K16703	四川文理学院第03组	北不限	K16703 | 四川文理学院第03组 | 北不限 | 480 | 185 | 94 | 99 | 49 | 76 | 71 | 11
2023	480	K17502	四川旅游学院第02组	化或生	K17502 | 四川旅游学院第02组 | 化或生 | 480 | 193 | 101 | 100 | 47 | 71 | 69 | 1
2023	480	C13105	湖北汽车工业学院第05组	不限	C13105 | 湖北汽车工业学院第05组 | 不限 | 480 | 177 | 93 | 122 | 46 | 73 | 62 | 6
2023	481	K16702	学四川文理学院第02组	不限	K16702 | 学四川文理学院第02组 | 不限 | 481 | 175 | 94 | 84 | 60 | 86 | 76 | 13
2023	482	C12704	湖北工程学院第04组	不限	C12704 | 湖北工程学院第04组 | 不限 | 482 | 187 | 会108 | 84 | B48 | 83 | 80 | 6
2023	482	C12710	湖北工程学院第10组	招化或生	C12710 | 湖北工程学院第10组 | 招化或生 | 482 | 191 | 96 | 77 | 62 | 78 | 74 | 4
2023	483	C13810	微湖北理工学院第10组	不限	C13810 | 微湖北理工学院第10组 | 不限 | 483 | 190 | 109 | 90 | 54 | 75 | 74 | 6
2023	485	C15006	武汉商学院第06组	不限	C15006 | 武汉商学院第06组 | 不限 | 485 | 179 | 107 | 131 | 31 | 76 | 68 | 5
2023	485	K48904	陕西学前师范学院第04组	不限	K48904 | 陕西学前师范学院第04组 | 不限 | 485 | 190 | 108 | 98 | 35 | 室88 | 74 | 】15
2023	486	K48905	陕西学前师范学院第05组	不限	K48905 | 陕西学前师范学院第05组 | 不限 | 486 | 179 | 108 | 105 | 47 | 75 | 70 | B12
2023	486	K48906	陕西学前师范学院第06组	化	K48906 | 陕西学前师范学院第06组 | 化 | 486 | 196 | 102 | 83 | 公53 | 80 | S74 | 7
2023	487	C12706	湖北工程学院第06组	不限	C12706 | 湖北工程学院第06组 | 不限 | 487 | 173 | 101 | 【104 | 64 | 75 | 71 | 1
2023	487	C12916	湖北民族大学第16组	化或地	C12916 | 湖北民族大学第16组 | 化或地 | 487 | 174 | 101 | 105 | 45 | 81 | 72 | 11 | 地方专项计划
2023	487	C13103	湖北汽车工业学院第03组	不限	C13103 | 湖北汽车工业学院第03组 | 不限 | 487 | 204 | 105 | 89 | 70 | 65 | 59 | 3
2023	487	K48907	陕西学前师范学院第07组	化或地	K48907 | 陕西学前师范学院第07组 | 化或地 | 487 | 184 | 102 | 办94 | 59 | 77 | Z73 | 11
2023	488	K17002	【成都体育学院第02组	不限	K17002 | 【成都体育学院第02组 | 不限 | 488 | 182 | 92 | 93 | 62 | 78 | 73 | 4
2023	488	C13813	湖北理工学院第13组	化	C13813 | 湖北理工学院第13组 | 化 | 488 | 191 | 105 | 119 | 28 | 79 | 71 | 5
2023	488	K52801	省号西安交通大学城市学院第01组	不限	K52801 | 省号西安交通大学城市学院第01组 | 不限 | 488 | 189 | 110 | 73 | 63 | 87 | 76 | 16
2023	489	C12904	众湖北民族大学第04组	不限	C12904 | 众湖北民族大学第04组 | 不限 | 489 | 185 | 106 | 106 | 47 | 77 | 74 | 6
2023	489	C12917	微湖北民族大学第17组	政	C12917 | 微湖北民族大学第17组 | 政 | 489 | 177 | 111 | 108 | 33 | 85 | 76 | 9 | 地方专项计划
2023	489	C12906	湖北民族大学第06组	化	C12906 | 湖北民族大学第06组 | 化 | 489 | 187 | 95 | 87 | 50 | 80 | 75 | 1
2023	490	C15007	武汉商学院第07组	化	C15007 | 武汉商学院第07组 | 化 | 490 | 181 | 93 | 115 | 29 | 室78 | 77 | 】4
2023	490	C13306	湖北师范大学第06组	不限	C13306 | 湖北师范大学第06组 | 不限 | 490 | 192 | 会106 | 100 | B61 | 72 | 65 | 6
2023	490	C13104	湖北汽车工业学院第04组	不限	C13104 | 湖北汽车工业学院第04组 | 不限 | 490 | 194 | 99 | 87 | 57 | 78 | 74 | 1
2023	491	C12812	【湖北经济学院第12组	不限	C12812 | 【湖北经济学院第12组 | 不限 | 491 | 181 | 105 | 111 | 46 | 78 | 75 | 1
2023	491	C13807	湖北理工学院第07组	不限	C13807 | 湖北理工学院第07组 | 不限 | 491 | 206 | 106 | 120 | 37 | 67 | 61 | 9
2023	492	C13207	湖北中医药大学第07组	不限	C13207 | 湖北中医药大学第07组 | 不限 | 492 | 196 | 100 | 88 | 59 | 83 | 66 | 3 | 护理类
2023	492	C13602	湖北美术学院第02组	招不限	C13602 | 湖北美术学院第02组 | 招不限 | 492 | 192 | 119 | 121 | 38 | 72 | 69 | 7
2023	493	C13808	信湖北理工学院第08组	不限	C13808 | 信湖北理工学院第08组 | 不限 | 493 | 191 | 103 | 92 | 51 | 86 | 73 | 2
2023	493	C11608	北湖北科技学院第08组	化	C11608 | 北湖北科技学院第08组 | 化 | 493 | 182 | 112 | 106 | 44 | 87 | 74 | 6
2023	493	C13812	湖北理工学院第12组	不限	C13812 | 湖北理工学院第12组 | 不限 | 493 | 198 | 104 | 112 | 49 | 73 | 61 | 1 | 地方专项计划
2023	493	C11607	省号湖北科技学院第07组	不限	C11607 | 省号湖北科技学院第07组 | 不限 | 493 | 164 | 98 | 112 | 45 | 89 | 73 | 12 | 地方专项计划
2023	494	C11612	信湖北科技学院第12组	化或地	C11612 | 信湖北科技学院第12组 | 化或地 | 494 | 182 | 94 | 125 | 46 | 71 | 70 | 23
2023	494	C12609	湖北文理学院第09组	不限	C12609 | 湖北文理学院第09组 | 不限 | 494 | 199 | 115 | 82 | 59 | 室75 | 69 | 】14 | 地方专项计划
2023	494	C12610	湖北文理学院第10组	化	C12610 | 湖北文理学院第10组 | 化 | 494 | 202 | 103 | 97 | 64 | 67 | 64 | B9
2023	495	C12611	湖北文理学院第11组	化或生	C12611 | 湖北文理学院第11组 | 化或生 | 495 | 182 | 98 | 82 | 公71 | 81 | S79 | 13
2023	495	C13809	湖北理工学院第09组	不限	C13809 | 湖北理工学院第09组 | 不限 | 495 | 200 | 113 | 118 | 22 | 83 | 72 | 5
2023	496	C12907	信湖北民族大学第07组	化或生	C12907 | 信湖北民族大学第07组 | 化或生 | 496 | 219 | 112 | 78 | 46 | 78 | 65 | 1
2023	496	C12607	湖北文理学院第07组	不限	C12607 | 湖北文理学院第07组 | 不限 | 496 | 187 | 99 | 96 | 76 | 74 | 63 | 8
2023	497	C13814	湖北理工学院第14组	化或生	C13814 | 湖北理工学院第14组 | 化或生 | 497 | 211 | 108 | 34 | 77 | 88 | 87 | 15
2023	497	K48701	西安航空学院第01组	不限	K48701 | 西安航空学院第01组 | 不限 | 497 | 197 | 105 | 89 | 52 | 83 | 76 | 2
2023	497	C11605	高湖北科技学院第05组	不限	C11605 | 高湖北科技学院第05组 | 不限 | 497 | 184 | 95 | 109 | 57 | 74 | 73 | 3
2023	498	C12811	高湖北经济学院第11组	不限	C12811 | 高湖北经济学院第11组 | 不限 | 498 | 178 | 98 | 103 | 52 | 87 | 78 | 5
2023	499	C12608	湖北文理学院第08组	不限	C12608 | 湖北文理学院第08组 | 不限 | 499 | 181 | 107 | 111 | 63 | 76 | 68 | 1
2023	501	C15003	武汉商学院第03组	不限	C15003 | 武汉商学院第03组 | 不限 | 501 | 186 | 105 | 126 | 44 | 78 | 67 | 3
2023	502	C12613	湖北文理学院第13组	化或地	C12613 | 湖北文理学院第13组 | 化或地 | 502 | 181 | 113 | 95 | 72 | S78 | 76 | 1
2023	504	C11609	众湖北科技学院第09组	化或生	C11609 | 众湖北科技学院第09组 | 化或生 | 504 | 212 | 112 | 65 | 60 | 87 | 80 | 1
2023	506	C10703	武汉体育学院第03组	不限	C10703 | 武汉体育学院第03组 | 不限 | 506 | 195 | 104 | 96 | 77 | 80 | 58 | 9
2023	506	C12508	武汉轻工大学第08组	不限	C12508 | 武汉轻工大学第08组 | 不限 | 506 | 199 | 110 | 105 | 66 | 70 | 66 | 2
2023	506	C12810	等湖湖北经济学院第10组	不限	C12810 | 等湖湖北经济学院第10组 | 不限 | 506 | 185 | 111 | 127 | 25 | 88 | 81 | 4
2023	509	K47206	学陕西理工大学第06组	不限	K47206 | 学陕西理工大学第06组 | 不限 | 509 | 195 | 110 | 115 | 34 | 84 | 81 | 5
2023	509	C10704	武汉体育学院第04组	化	C10704 | 武汉体育学院第04组 | 化 | 509 | 194 | 110 | 112 | 55 | 79 | 69 | 5
2023	509	C15005	武汉商学院第05组	不限	C15005 | 武汉商学院第05组 | 不限 | 509 | 196 | 100 | 86 | 65 | 84 | 78 | 3
2023	509	K48103	西安文理学院第03组	化或生	K48103 | 西安文理学院第03组 | 化或生 | 509 | 185 | 95 | 94 | 70 | 82 | 78 | 13
2023	509	K48702	西安航空学院第02组	化	K48702 | 西安航空学院第02组 | 化 | 509 | 205 | 115 | 112 | 37 | 79 | 76 | 2
2023	510	H84803	北京理工大学珠海学院第03组	生不限	H84803 | 北京理工大学珠海学院第03组 | 生不限 | 510 | 办201 | 106 | 74 | 74 | 83 | 78 | 3
2023	510	C13209	湖北中医药大学第09组	化	C13209 | 湖北中医药大学第09组 | 化 | 510 | 209 | 107 | 124 | 59 | 68 | 50 | 3
2023	510	C13308	湖北师范大学第08组	化	C13308 | 湖北师范大学第08组 | 化 | 510 | 183 | 100 | 【115 | 50 | 83 | 79 | 1
2023	511	K48102	微西安文理学院第02组	化	K48102 | 微西安文理学院第02组 | 化 | 511 | 181 | 92 | 97 | 69 | 85 | 79 | 6
2023	511	C10702	武汉体育学院第02组	不限	C10702 | 武汉体育学院第02组 | 不限 | 511 | 186 | 106 | 96 | 64 | 87 | 78 | 3
2023	511	K17102	省号四川音乐学院第02组	不限	K17102 | 省号四川音乐学院第02组 | 不限 | 511 | 213 | 110 | 68 | 66 | 85 | 79 | 6
2023	511	K48803	西安医学院第03组	化	K48803 | 西安医学院第03组 | 化 | 511 | 199 | 102 | 84 | 74 | 83 | 71 | 35
2023	512	C12814	北湖北经济学院第14组	不限	C12814 | 北湖北经济学院第14组 | 不限 | 512 | 197 | 108 | 118 | 41 | 78 | 78 | 6 | 地方专项计划
2023	512	C13212	湖北中医药大学第12组	化	C13212 | 湖北中医药大学第12组 | 化 | 512 | 183 | 107 | 111 | 69 | 室70 | 69 | 】9 | 地方专项计划
2023	512	C12612	湖北文理学院第12组	化或生	C12612 | 湖北文理学院第12组 | 化或生 | 512 | 194 | 108 | 办99 | 57 | 89 | Z73 | 3
2023	512	C12809	湖北经济学院第09组	北不限	C12809 | 湖北经济学院第09组 | 北不限 | 512 | 202 | 102 | 94 | 66 | 80 | 70 | 3
2023	512	C13712	高湖北第二师范学院第12组	不限	C13712 | 高湖北第二师范学院第12组 | 不限 | 512 | 204 | 104 | 76 | 77 | 78 | 77 | 4
2023	512	K47209	高陕西理工大学第09组	化或生	K47209 | 高陕西理工大学第09组 | 化或生 | 512 | 191 | 97 | 106 | 56 | 83 | 76 | 5
2023	513	K17702	四川警察学院第02组	不限	K17702 | 四川警察学院第02组 | 不限 | 513 | 186 | 99 | 117 | 36 | 88 | 86 | 16
2023	513	C11610	湖公湖北科技学院第10组	化或生	C11610 | 湖公湖北科技学院第10组 | 化或生 | 513 | 185 | 104 | 97 | 77 | 81 | 73 | 2
2023	513	C13206	湖北中医药大学第06组	不限	C13206 | 湖北中医药大学第06组 | 不限 | 513 | 179 | 100 | 114 | 65 | 78 | 77 | 2
2023	513	C10108	湖北警官学院第08组	不限	C10108 | 湖北警官学院第08组 | 不限 | 513 | 201 | 107 | 115 | 63 | 67 | 67 | 8
2023	513	C11503	等湖湖北医药学院第03组	化或生	C11503 | 等湖湖北医药学院第03组 | 化或生 | 513 | 196 | 100 | 86 | 56 | 84 | 81 | 2
2023	514	K17801	成都医学院第01组	化	K17801 | 成都医学院第01组 | 化 | 514 | 205 | 104 | 56 | 88 | 83 | 82 | 5
2023	514	K17802	成都医学院第02组	化	K17802 | 成都医学院第02组 | 化 | 514 | 203 | 109 | 97 | 52 | 90 | 72 | 3
2023	514	C12813	省号湖北经济学院第13组	不限	C12813 | 省号湖北经济学院第13组 | 不限 | 514 | 197 | 105 | 97 | 58 | 84 | 78 | 1 | 国家专项计划
2023	515	F01304	北北京物资学院第04组	不限	F01304 | 北北京物资学院第04组 | 不限 | 515 | 198 | 116 | 108 | 49 | 83 | 67 | 5 | 少数民族预科班
2023	515	C13714	省号湖北第二师范学院第14组	化	C13714 | 省号湖北第二师范学院第14组 | 化 | 515 | 197 | 104 | 84 | 62 | 90 | 82 | 2
2023	516	C13713	【湖北第二师范学院第13组	不限	C13713 | 【湖北第二师范学院第13组 | 不限 | 516 | 196 | 102 | 97 | 58 | 85 | 80 | 11 | 地方专项计划
2023	516	C13709	学湖北第二师范学院第09组	不限	C13709 | 学湖北第二师范学院第09组 | 不限 | 516 | 208 | 115 | 110 | 54 | 80 | 64 | 2
2023	516	C13211	湖北中医药大学第11组	化	C13211 | 湖北中医药大学第11组 | 化 | 516 | 193 | 101 | 119 | 49 | 76 | 69 | 4 | 地方专项计划
2023	517	C15004	武汉商学院第04组	不限	C15004 | 武汉商学院第04组 | 不限 | 517 | 211 | 112 | 77 | 61 | 92 | 76 | 1
2023	517	C13310	湖北师范大学第10组	化或生	C13310 | 湖北师范大学第10组 | 化或生 | 517 | 200 | 】101 | 91 | 66 | 91 | 69 | 2
2023	518	C13715	北湖北第二师范学院第15组	化或生	C13715 | 北湖北第二师范学院第15组 | 化或生 | 518 | 198 | 112 | 110 | 47 | 90 | 73 | 5
2023	518	C13208	湖北中医药大学第08组	化	C13208 | 湖北中医药大学第08组 | 化 | 518 | 209 | 105 | 78 | 61 | 88 | 82 | 9
2023	519	C13307	湖北师范大学第07组	不限	C13307 | 湖北师范大学第07组 | 不限 | 519 | 员222 | 113 | 95 | H55 | 74 | 73 | 7 | 地方专项计划
2023	521	K17302	微成都工业学院第02组	不限	K17302 | 微成都工业学院第02组 | 不限 | 521 | 217 | 110 | 82 | 58 | 84 | 80 | 26
2023	521	K17905	成都师范学院第05组	化或生	K17905 | 成都师范学院第05组 | 化或生 | 521 | 197 | 121 | 117 | 41 | 83 | 83 | 4
2023	521	C13210	湖北中医药大学第10组	化	C13210 | 湖北中医药大学第10组 | 化 | 521 | 218 | 111 | 112 | 47 | 85 | 59 | 3 | 国家专项计划
2023	521	C13311	湖北师范大学第11组	生化或地	C13311 | 湖北师范大学第11组 | 生化或地 | 521 | 办183 | 101 | 120 | 53 | 87 | 78 | 3
2023	522	K17903	成都师范学院第03组	不限	K17903 | 成都师范学院第03组 | 不限 | 522 | 206 | 104 | 96 | 69 | 79 | 72 | 6
2023	522	C13305	湖北师范大学第05组	不限	C13305 | 湖北师范大学第05组 | 不限 | 522 | 206 | 106 | 86 | 81 | S84 | 65 | 4
2023	522	K47207	陕西理工大学第07组	北化	K47207 | 陕西理工大学第07组 | 北化 | 522 | 216 | 111 | 95 | 50 | 83 | 78 | 6
2023	523	K15902	成都中医药大学第02组	不限	K15902 | 成都中医药大学第02组 | 不限 | 523 | 187 | 113 | 114 | 55 | 85 | 82 | 3
2023	523	C12513	武汉轻工大学第13组	化或生	C12513 | 武汉轻工大学第13组 | 化或生 | 523 | 204 | 102 | 79 | 72 | 87 | 81 | 1 | 国家专项计划
2023	523	C13710	湖北第二师范学院第10组	北不限	C13710 | 湖北第二师范学院第10组 | 北不限 | 523 | 225 | 117 | 111 | 38 | 75 | 74 | 8
2023	524	K15408	众四川轻化工大学第08组	不限	K15408 | 众四川轻化工大学第08组 | 不限 | 524 | 190 | 112 | 127 | 56 | 82 | 69 | 10
2023	524	K15414	四川轻化工大学第14组	政	K15414 | 四川轻化工大学第14组 | 政 | 524 | 210 | 115 | 119 | 43 | 76 | 76 | 1
2023	524	C12511	武汉轻工大学第11组	化	C12511 | 武汉轻工大学第11组 | 化 | 524 | 207 | 104 | 99 | 74 | 72 | 72 | 4
2023	524	C12514	武汉轻工大学第14组	化或生	C12514 | 武汉轻工大学第14组 | 化或生 | 524 | 210 | 107 | 118 | 44 | 76 | 76 | 2 | 地方专项计划
2023	525	K15411	信四川轻化工大学第11组	化	K15411 | 信四川轻化工大学第11组 | 化 | 525 | 218 | 114 | 89 | 56 | 80 | 72 | 1
2023	525	F01303	省号北京物资学院第03组	不限	F01303 | 省号北京物资学院第03组 | 不限 | 525 | 185 | 104 | 120 | 62 | 86 | 62 | 31 | 少数民族预科班
2023	525	C13711	等湖湖北第二师范学院第11组	不限	C13711 | 等湖湖北第二师范学院第11组 | 不限 | 525 | 212 | 109 | 98 | 50 | 88 | 77 | 3
2023	526	F00702	北京石油化工学院第02组	不限	F00702 | 北京石油化工学院第02组 | 不限 | 526 | 201 | 115 | 117 | 43 | S88 | 67 | 14
2023	527	K15904	成都中医药大学第04组	化	K15904 | 成都中医药大学第04组 | 化 | 527 | 210 | 109 | 104 | 70 | 75 | 68 | 29
2023	527	C12507	武汉轻工大学第07组	不限	C12507 | 武汉轻工大学第07组 | 不限 | 527 | 196 | 99 | 110 | 60 | 84 | 77 | 3
2023	527	C12512	武汉轻工大学第12组	化或生	C12512 | 武汉轻工大学第12组 | 化或生 | 527 | 189 | 99 | 121 | 52 | 87 | 78 | 1
2023	527	K48503	西安财经大学第03组	不限	K48503 | 西安财经大学第03组 | 不限 | 527 | 201 | 113 | 125 | 48 | 78 | 75 | 1
2023	528	F00802	北京农学院第02组	化或生	F00802 | 北京农学院第02组 | 化或生 | 528 | 197 | 106 | 【116 | 56 | 80 | 79 | 4
2023	528	K07411	四川外国语大学第11组	不限	K07411 | 四川外国语大学第11组 | 不限 | 528 | 214 | 114 | 110 | 68 | 76 | 60 | 19
2023	528	K15905	成都中医药大学第05组	化	K15905 | 成都中医药大学第05组 | 化 | 528 | 200 | 113 | 122 | 51 | 86 | 69 | 14
2023	528	K17904	成都师范学院第04组	不限	K17904 | 成都师范学院第04组 | 不限 | 528 | 202 | 112 | 112 | 43 | 88 | 83 | 3
2023	528	C11707	武汉纺织大学第07组	化	C11707 | 武汉纺织大学第07组 | 化 | 528 | 198 | 104 | 106 | 63 | 87 | 74 | 1
2023	529	C11706	武汉纺织大学第06组	不限	C11706 | 武汉纺织大学第06组 | 不限 | 529 | 195 | 103 | 122 | 50 | 81 | 81 | 22 | 地方专项计划
2023	529	C13215	湖北中医药大学第15组	化或生	C13215 | 湖北中医药大学第15组 | 化或生 | 529 | 220 | 111 | 办67 | 80 | 89 | Z73 | 3 | 地方专项计划
2023	529	K47001	陕西中医药大学第01组	不限	K47001 | 陕西中医药大学第01组 | 不限 | 529 | 223 | 115 | 【110 | 57 | 70 | 69 | 3
2023	530	C13716	众湖北第二师范学院第16组	政	C13716 | 众湖北第二师范学院第16组 | 政 | 530 | 186 | 107 | 119 | 48 | 94 | 83 | 3
2023	530	C12808	学湖北经济学院第08组	不限	C12808 | 学湖北经济学院第08组 | 不限 | 530 | 218 | 124 | 97 | 65 | 76 | 74 | 4
2023	530	C12510	武汉轻工大学第10组	不限	C12510 | 武汉轻工大学第10组 | 不限 | 530 | 189 | 106 | 113 | 65 | 88 | 75 | 4 | 地方专项计划
2023	531	C10320	众湖北大学第20组	化或生	C10320 | 众湖北大学第20组 | 化或生 | 531 | 193 | 103 | 87 | 77 | 91 | 83 | 5
2023	531	F00801	北京农学院第01组	化或生	F00801 | 北京农学院第01组 | 化或生 | 531 | 员194 | 104 | 83 | H80 | 88 | 86 | 2
