P0即时PDF原页候选公开审计ID,来源P0即时字段确认公开账本,来源P0即时裁图OCR公开审计,来源P0即时按页核页包,来源私有裁图OCR读数候选,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动回填候选,是否允许写回字段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,PDF原页候选公开审计总序,字段确认公开账本总序,裁图OCR公开审计总序,P0字段即时复核任务ID,P0即时字段确认公开账本ID,P0即时裁图OCR公开审计ID,P0即时按页核页包ID,专业行ID,专业组出现ID,院校代码,字段名,来源页码,版面列,裁图证据编号,裁图文件SHA256,裁图规格SHA256,裁图bbox归一化,裁图bbox像素,私有PDF原页候选记录证据编号,私有PDF原页候选记录状态,PDF原页候选审阅桶,PDF原页候选来源状态,PDF原页候选置信等级,裁图OCR候选状态,裁图OCR三方辅助桶,裁图OCR与机器候选关系,裁图OCR与高校辅证关系,是否已有私有PDF原页候选,是否候选与机器线索一致,是否候选与机器线索冲突,是否候选与高校线索一致,是否候选与高校线索冲突,是否有机器规范线索,是否有高校字段线索,是否需要人工直接看图,是否需要双人复核,是否可自动写入人工读数,是否仍需PDF原页人工核页,是否仍需湖北官方核验,是否仍需高校辅证核验,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
P0PDFCAND-90f3a289893d39f6,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,126,126,47,P0IMMEDIATE-cbf54b4de3ee6c9b,P0FCONF-e450a4c2cd4505c8,P0CROPOCRAUDIT-90f3a289893d39f6,P0PAGEPACK-411cd183bf54a3a9,M-c1f8f0fd7414b38f,G-01338c1d774310d5,K486,专业计划数,226,left,P0CROP-c815fe433b1678e6,156e85b61abbc98c4d87c639ecb1bcc487248483057491f291ca40075bc287c7,b72cdd1af340ac1ecc0d1fac7441ce6b4831ddd22143ce82ede407a58846abf7,x=0.043000-0.552000;y_bottom_origin=0.357271-0.558256,x=72-920;y=1082-1574,PRIVATEPDFCAND-P0PDFCAND-90f3a289893d39f6,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,crop_ocr_matches_reference,crop_ocr_matches_reference,true,true,false,true,false,true,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-968ec09e9f25231c,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,127,127,48,P0IMMEDIATE-182582b835109d79,P0FCONF-b77f256501e592a3,P0CROPOCRAUDIT-968ec09e9f25231c,P0PAGEPACK-411cd183bf54a3a9,M-c3ff06ecc81ab136,G-01338c1d774310d5,K486,专业计划数,226,left,P0CROP-cb5d353a0ea31753,8f5f106338b06a695e027b7063e8ca113d76c4938a1dddc4a5b806bfabb41639,b8eed736d64765709d57903c0d17785305de273b4b0d426f68bf8c4c7540747d,x=0.043000-0.552000;y_bottom_origin=0.374523-0.558256,x=72-920;y=1082-1532,PRIVATEPDFCAND-P0PDFCAND-968ec09e9f25231c,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,crop_ocr_matches_reference,crop_ocr_matches_reference,true,true,false,true,false,true,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-c2174543a2a0f248,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,128,128,49,P0IMMEDIATE-ced865c0b619fc7e,P0FCONF-b623b404f2bb58ee,P0CROPOCRAUDIT-c2174543a2a0f248,P0PAGEPACK-411cd183bf54a3a9,M-da1f5a87edef49c2,G-01338c1d774310d5,K486,专业计划数,226,left,P0CROP-9d87e650eaafe401,70331e020eb1dd467ef37f2080ac472d05ec26e2a238c9a5b2787725469c5433,64445c7886752f3c7df7f9579a7a16a722823e367996da3cf6ed54fdb1f0d00d,x=0.043000-0.552000;y_bottom_origin=0.314930-0.558256,x=72-920;y=1082-1678,PRIVATEPDFCAND-P0PDFCAND-c2174543a2a0f248,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,crop_ocr_matches_reference,crop_ocr_matches_reference,true,true,false,true,false,true,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-bee2e27dd5f2a7f5,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,129,129,56,P0IMMEDIATE-337e6b30a851d16c,P0FCONF-51a8d92ee51dcf25,P0CROPOCRAUDIT-bee2e27dd5f2a7f5,P0PAGEPACK-b81bb38c05b8f59b,M-ece9de1329c27d10,G-399026bbf2fbbc18,A195,专业计划数,56,left,P0CROP-bb6a1b065ad62884,fa9ecc3602d3e38ab55cbc9464995ba295b053c3b1ec095628cd0b0e018204bf,1815e511645300b296a4156edf73ad98b947ee7a204c9e4b4808aac4897f1c72,x=0.043000-0.552000;y_bottom_origin=0.053440-0.257384,x=72-920;y=1819-2318,PRIVATEPDFCAND-P0PDFCAND-bee2e27dd5f2a7f5,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-090251f48e32b2a7,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,130,130,57,P0IMMEDIATE-8f5dc34af682e4ab,P0FCONF-4a70e0f4eb67acf5,P0CROPOCRAUDIT-090251f48e32b2a7,P0PAGEPACK-b81bb38c05b8f59b,M-f7d6787fb6918e72,G-399026bbf2fbbc18,A195,专业计划数,56,left,P0CROP-330c546d7421b56c,0a1233b4fef8bc7f05f681fa798c12a1774d091e07588c78e454e6b157b9915c,97801b997cbd7a13a49eda2d750af7f5a08bfb7897f5e4ba15a854f55863835f,x=0.043000-0.552000;y_bottom_origin=0.030165-0.257384,x=72-920;y=1819-2375,PRIVATEPDFCAND-P0PDFCAND-090251f48e32b2a7,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-8d49c9cc1f2c0ddf,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,131,131,75,P0IMMEDIATE-374d38f5eca26eb8,P0FCONF-2821c4c35a49cd97,P0CROPOCRAUDIT-8d49c9cc1f2c0ddf,P0PAGEPACK-88d6eb3d65e87a26,M-51215ebfd6e9c1fb,G-3ed22abc87c8dac2,F305,专业计划数,109,left,P0CROP-7b28e8b2b8f7e2df,e1227e4b9236efea49dfa31d07461c00ad03da7ce323050fb759bb8d25981772,f2a67c4a52dbad4410f468282dd486e84f4052d18f8364b7ca63ab28240e08e3,x=0.043000-0.552000;y_bottom_origin=0.446992-0.543537,x=72-920;y=1122-1360,PRIVATEPDFCAND-P0PDFCAND-8d49c9cc1f2c0ddf,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,medium,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-a52966befdd81509,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,132,132,77,P0IMMEDIATE-a23f08abc69f55c3,P0FCONF-81c7bda2a5eb5ef0,P0CROPOCRAUDIT-a52966befdd81509,P0PAGEPACK-88d6eb3d65e87a26,M-6eb339aae881b3aa,G-3ed22abc87c8dac2,F305,专业计划数,109,left,P0CROP-442afea894268b53,bd025ae430faee9410c5879553c2d697ba68b876b013332e11d190e232908547,1e56113b7cfa438bc1a916dbc39b7d57854b0fa5a59a0bc4eea92b192621e8d5,x=0.043000-0.552000;y_bottom_origin=0.434401-0.543537,x=72-920;y=1122-1391,PRIVATEPDFCAND-P0PDFCAND-a52966befdd81509,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-4915a40f4defc6a4,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,133,133,90,P0IMMEDIATE-28e642f2819f52d9,P0FCONF-dc40ddb640ba45c0,P0CROPOCRAUDIT-4915a40f4defc6a4,P0PAGEPACK-5613b3133a74a867,M-4d07d36dc438349c,G-e377a7e078e92213,K153,专业计划数,209,right,P0CROP-a3eb9ba3b072a8df,7120dba36ac0da77f5a711d99bd0fa6101c48379f1bbe5f069f85e46b64d4294,c4551f54167a69f2f363b445233eaf5647142761e0b30cba735d79586ddda46a,x=0.448000-0.957000;y_bottom_origin=0.574012-0.689065,x=747-1595;y=765-1048,PRIVATEPDFCAND-P0PDFCAND-4915a40f4defc6a4,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-fcfa01bf2561527e,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,134,134,95,P0IMMEDIATE-7b3b629211f3f284,P0FCONF-00cb040f4df0b5f7,P0CROPOCRAUDIT-fcfa01bf2561527e,P0PAGEPACK-411cd183bf54a3a9,M-216cedcbd6540689,G-01338c1d774310d5,K486,专业计划数,226,left,P0CROP-150c34f2957ffde5,9837247e53d7b7098f3231234b327d408502894993942e8b7e742e3a5b101276,4e63c57de75401529ca01e2fec32d22e54e09b7d05ba6b281d95d48e61baa047,x=0.043000-0.552000;y_bottom_origin=0.230628-0.558256,x=72-920;y=1082-1884,PRIVATEPDFCAND-P0PDFCAND-fcfa01bf2561527e,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-af7a7a18f896343b,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,135,135,98,P0IMMEDIATE-59fe60b655cdb9b0,P0FCONF-99b4c0f7c6ab9612,P0CROPOCRAUDIT-af7a7a18f896343b,P0PAGEPACK-411cd183bf54a3a9,M-de96b2c78977c1f5,G-01338c1d774310d5,K486,专业计划数,226,left,P0CROP-10758f1c0a42fcc1,ea6be81c345f6db9031d3b279dc7194ff058daa200d4fc342c2c8e70a37095fd,91d082078e703a7583ea829290017e3a4b2b27af70edaa952d0a243f935eee73,x=0.043000-0.552000;y_bottom_origin=0.247858-0.558256,x=72-920;y=1082-1842,PRIVATEPDFCAND-P0PDFCAND-af7a7a18f896343b,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,high,O4-目标行单一候选,A1-裁图OCR与既有线索一致但仍待三方核验,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-6784c051d5209a17,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,136,136,85,P0IMMEDIATE-93d6ef9e03518bf5,P0FCONF-5cdce621c60c9668,P0CROPOCRAUDIT-6784c051d5209a17,P0PAGEPACK-cd3b51542cc7d04b,M-90b2fc54c5bc2e5c,G-69a8112ee16cf2ba,H450,专业计划数,169,right,P0CROP-4061e60da29b09c6,54bf5f7b8673488984eafc5b94142f488b6b1c7e0935649cf4a27b31704b00cd,a4dd92afd653077220a990e2491e1ff3cf1e9759b200cca6d42c31ada836161a,x=0.448000-0.957000;y_bottom_origin=0.243894-0.351667,x=747-1595;y=1594-1859,PRIVATEPDFCAND-P0PDFCAND-6784c051d5209a17,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A2-裁图OCR有候选但需人工确认,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-994c758d3ae7162a,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,137,137,91,P0IMMEDIATE-0caaa60ff57f1c9b,P0FCONF-ae67c2e77d14d71c,P0CROPOCRAUDIT-994c758d3ae7162a,P0PAGEPACK-5613b3133a74a867,M-8281eec06d651680,G-e377a7e078e92213,K153,专业计划数,209,right,P0CROP-aaf29034d7bbd139,2ccc71906e61c375df17b3fd1c98bf899fbaa01d1211c50da4e92f02fb3f3ddb,55710e0cdc652f36ba2a5bc34b474c76ba40ce1d53f509d2e0422f921f514b7f,x=0.448000-0.957000;y_bottom_origin=0.560463-0.689065,x=747-1595;y=765-1081,PRIVATEPDFCAND-P0PDFCAND-994c758d3ae7162a,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,low,O2-候选距目标行偏远需人工确认,A2-裁图OCR有候选但需人工确认,no_machine_reference,crop_ocr_matches_reference,true,false,false,true,false,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-3830291657f898db,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,138,138,2,P0IMMEDIATE-0daf2a4ebb9317b0,P0FCONF-0d23753b844c97b7,P0CROPOCRAUDIT-3830291657f898db,P0PAGEPACK-da92a8b3718fc60c,M-d00c26dbacdf01ae,G-d3f006c8e5f4feff,A075,专业计划数,23,left,P0CROP-99d757d08d99e8e5,eea2a4bc5e5793b7a2a48111564026526a39bc2c9595d4492afe2b087fd020fb,f0ddab9899f51683291a9ae19a70c6814e2b9027caa1ac3a44de41cc8aea0d43,x=0.043000-0.552000;y_bottom_origin=0.527500-0.725244,x=72-920;y=676-1162,PRIVATEPDFCAND-P0PDFCAND-3830291657f898db,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,low,O3-目标行附近多值候选冲突,A0-裁图OCR提示冲突优先人工核页,crop_ocr_matches_reference,no_school_reference,true,true,false,false,false,true,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
P0PDFCAND-1177b61b0e58bbe4,data/working/issue19-p0-immediate-field-confirmation-public-ledger.csv,data/working/issue19-p0-immediate-crop-ocr-public-audit.csv,data/working/issue19-p0-immediate-page-review-packets.csv,private_crop_ocr_reading_candidates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_p0_immediate_pdf_reading_candidate_public_audit,逐专业招生明细,逐专业招生明细×P0字段×PDF原页读数候选公开状态,false,false,false,false,false,false,false,139,139,4,P0IMMEDIATE-57a7929d1167fa84,P0FCONF-404f23dadae85dae,P0CROPOCRAUDIT-1177b61b0e58bbe4,P0PAGEPACK-35b197d1a53eef50,M-a3b3fb4cce94a6b1,G-9eb5729c6ba5bb05,A151,专业计划数,43,left,P0CROP-4631da05ed442e6c,7b3f90ea6b421afedcd3495248f02b6d966aebdb28afe94126b03bd03a36a377,6f5d8c8edecba76f79917c51c07241ce41d6069d81d8bb0eb1f27e96aa7bc0df,x=0.043000-0.552000;y_bottom_origin=0.544942-0.664268,x=72-920;y=826-1119,PRIVATEPDFCAND-P0PDFCAND-1177b61b0e58bbe4,private_pdf_reading_candidate_seeded,P1-候选与既有线索一致仍需核官方,private_crop_ocr_candidate_available,low,O3-目标行附近多值候选冲突,A0-裁图OCR提示冲突优先人工核页,crop_ocr_matches_reference,no_school_reference,true,true,false,false,false,true,false,false,true,false,true,true,false,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,公开表只保存候选存在性、关系桶、证据编号、SHA、bbox和门禁；私有候选明细、识别行文本、图片路径和人工记录不进入公开仓库。,打开私有候选表和页列核页包，人工回看PDF原页；完成湖北官方核验和必要高校辅证后再更新字段确认工作台。
